Class,User,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11
1,0,84.59641495,61.81834638,-78.78838577,61.03547326,5.160282856,-70.11838806,75.62285515,36.72191458,-76.16895006,55.66351831,65.96183235,-70.09640665,30.79395207,75.68014398,-65.26833403,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,83.93203545,61.76447677,-78.90891842,74.98550019,36.59280264,-76.54052546,61.71388944,5.230639544,-69.43100028,55.45434452,65.84714532,-70.09226246,31.01830757,75.75105398,-65.32545211,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.1952895,5.642818186,-72.58873223,82.56718885,62.54800176,-79.7428701,74.92967324,37.18548124,-76.31521699,55.34896098,66.28482599,-69.56535622,31.73351997,76.45815626,-64.16108519,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.59137494,6.058256027,-71.6602546,84.16192856,63.04392029,-78.18137662,75.08647681,37.7369511,-76.22525994,56.53117489,66.77849025,-68.33118016,33.10093244,76.97989828,-62.90206924,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,60.55343764,6.282278301,-70.9853401,78.00755802,37.98739899,-74.14677559,56.77349717,66.87669257,-68.10000985,33.32370441,77.14598949,-62.7663476,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,75.56452119,37.37200965,-75.82386725,58.04952028,5.796646662,-72.71583693,30.6934417,76.7560622,-64.89065552,53.46577306,66.56353654,-70.66924566,85.23655806,62.36795342,-77.47569115,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,75.24918794,37.51149208,-76.10262192,59.52544634,5.926512354,-71.23003569,31.59677546,76.88147824,-63.94743394,56.93150123,66.8634349,-67.92658928,84.54858359,62.3402365,-77.92836499,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,75.82884819,36.54916901,-75.97116256,61.29812651,5.267415504,-69.49767399,33.54963806,76.29622509,-62.91934061,58.86011651,66.27343745,-66.86637381,83.98254745,61.59721083,-79.31184022,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.18004398,6.498933638,-71.75992566,74.87001795,38.11909605,-76.33061284,33.23476315,77.32441996,-61.77357414,56.77861565,67.655332,-67.51248043,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.26890201,6.8491198,-71.74294026,75.90728378,38.65053469,-74.9756155,32.22326772,77.44733192,-62.15671754,56.17377233,67.96981627,-67.32212334,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,32.30172511,77.56187479,-61.85850574,59.87735872,7.035286744,-71.16222275,56.32957358,68.13133051,-66.80276531,85.54625615,63.99240605,-76.12490191,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,32.60253218,77.32531963,-62.08755256,55.23218724,67.78451347,-68.41317225,61.34849168,6.747194495,-69.68538158,83.61197346,63.38145644,-78.57122315,76.43385754,38.05440185,-74.84388032,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,55.05280095,68.1188875,-68.28792894,31.47923561,77.70226038,-63.27851147,60.63139214,7.237906055,-70.27682164,83.48482803,63.77321398,-78.21631375,74.30414009,38.47470298,-76.72904827,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,56.90949432,68.56903207,-65.95847095,58.02796252,7.466527688,-72.93248975,32.54226216,78.42318325,-61.60094359,85.63115136,64.64428273,-75.38640364,75.20358202,39.30225938,-75.39776953,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,56.57688457,69.06577552,-65.23522695,32.66367124,78.9876065,-60.31919138,57.57558447,8.103821565,-72.90302362,84.98507774,65.32943528,-75.55670738,76.07588952,40.19449971,-74.1412521,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,57.90801828,68.56552348,-64.31846295,57.88718811,7.531023179,-72.31674261,32.99840022,78.46126891,-60.35161645,83.71222788,64.64479397,-77.45335342,76.49536615,39.49243737,-73.77705055,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.83432647,68.5273051,-62.85830978,32.53335828,78.0046111,-61.03803986,59.82358168,7.075816188,-70.77366015,83.73711516,64.11254189,-77.8018287,75.26794682,38.73124107,-75.39465969,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,57.03805463,69.55270518,-64.57782042,31.98457738,79.00251572,-60.32915317,59.61836037,8.717682221,-71.26121219,83.68443828,65.41220039,-76.37080739,73.90805663,40.01201587,-76.28470596,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.34403386,70.01911723,-63.60257544,59.02331328,9.047541957,-72.20839984,32.89210192,79.85151792,-59.08446119,76.27918642,40.95253754,-73.67244349,85.85480863,66.1522839,-74.09126646,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.39936447,69.64839133,-63.33316261,33.01267452,79.63306787,-58.76567134,58.91269951,8.741831442,-71.77815451,84.39484485,65.76895163,-75.87760935,77.87644769,40.65383286,-72.06772625,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,57.29223763,69.38902817,-63.87309124,84.3683153,65.62796614,-75.98911018,57.97752688,8.436038012,-72.01872189,74.46717568,40.30447338,-75.16229505,32.60959596,79.50827654,-58.69737291,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,56.84689441,69.8000764,-63.61500982,58.27326869,8.849224158,-71.89299844,84.94978515,66.05949323,-74.67697861,73.16079139,40.89554252,-76.57320405,31.86842477,79.83218618,-59.43982658,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,53.93090904,69.77512654,-66.74085726,32.42874283,80.06620112,-58.87217596,83.3105581,66.38569001,-76.56754345,75.33315148,41.33502508,-74.30596765,60.52936572,9.603128505,-70.06968099,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,35.01288,81.23410727,-55.31964313,85.38186761,67.49233689,-73.54277507,77.84276637,42.55623339,-71.19638485,61.68679612,10.74758554,-68.79080811,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,35.26028311,81.11833766,-54.47695612,76.43906098,42.45506094,-72.44478521,83.70709402,67.44910045,-75.05545657,58.16150946,10.33504296,-72.32310786,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,34.4888692,80.43898067,-55.5439596,57.87186778,9.556207883,-72.2355037,84.68589175,66.67425632,-74.4216618,74.01954271,41.6186486,-75.1544456,58.28218299,70.21617172,-61.93180546,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,32.34791217,80.05086139,-58.20962731,72.84257515,41.33677269,-76.41029963,57.92733693,9.1223657,-72.1886863,56.83684792,70.12424471,-63.31377458,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,34.09999486,80.51759674,-56.36607936,59.58518679,9.561422573,-70.45882369,75.33846815,41.79122266,-73.93317344,54.49987712,70.54274073,-65.88827494,84.07642166,66.62775262,-75.35070399,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,61.14389365,10.45874072,-69.12469018,35.2545461,81.16163758,-54.48273276,76.66752006,42.61053993,-72.12313295,85.73660641,67.46279719,-73.04171736,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,34.38972145,81.90108691,-54.60367774,60.56847276,11.70736144,-69.79145599,76.18637962,43.5666826,-71.94104396,84.70373333,68.48957734,-73.08120948,54.6024085,72.26950704,-63.83686055,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,60.75251932,11.59909962,-69.02099733,33.81649025,81.8796425,-54.78179382,74.0547532,43.35462165,-74.53675241,83.54961349,68.25928724,-74.03083402,54.20383467,72.10194144,-63.76860994,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.99710776,10.9049632,-70.91872204,32.84524694,81.16846181,-55.92631667,74.14601087,42.83584421,-74.50220099,82.4876008,67.83915699,-75.33064772,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,75.03885305,42.42428219,-73.65030349,32.14327054,80.99216382,-57.05585978,59.98201841,10.69263787,-69.81952441,83.24730235,67.35077241,-74.77072639,56.34492837,71.74361125,-61.64676949,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,29.81823005,80.98686095,-60.10984846,74.63976199,42.45071982,-74.07519052,59.41014657,10.81192574,-70.52395323,83.72742981,67.51556207,-74.8490743,57.66140848,71.93189342,-60.30081696,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,74.77734164,43.52057342,-73.42702495,30.32580795,81.98316109,-58.59860419,59.69849679,11.9994132,-70.11858799,85.20007286,68.50820025,-72.61942829,59.38650912,72.54572793,-58.45037477,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,74.84506153,44.71854096,-72.42169353,55.97178912,13.35518264,-73.83707258,31.62073853,83.01574646,-55.55356313,84.33529676,69.74033017,-72.35562881,57.733664,73.59351467,-58.67195835,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,76.1350326,45.01104652,-70.74951966,84.02298529,70.21712421,-72.05781869,32.32076248,83.10173165,-54.45598321,57.25958894,13.42187614,-72.63765633,57.90172946,73.74643044,-57.85181529,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,33.05151764,83.00165731,-52.12805966,84.39832295,70.78184713,-70.52156746,59.91241504,13.62099287,-69.11915652,58.68964275,73.89083226,-55.68669268,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,32.71989577,82.73747175,-52.93148266,84.96703786,70.4155191,-70.00742273,59.48738113,12.9926613,-69.89172368,55.7169917,73.60205104,-59.78606543,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.71736048,12.91707291,-70.81588319,32.60407052,82.84909681,-52.88062964,84.92888535,70.50582619,-69.96841808,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,60.92555166,12.53739542,-68.45389893,33.36753502,82.4821257,-52.40756721,84.60385706,70.22637071,-70.7882603,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,85.30964105,70.88754008,-69.78619356,61.19451498,13.27529586,-68.17742949,34.0196537,83.1225794,-50.79695049,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,60.12838171,13.83489724,-69.12598426,84.46447503,71.40495687,-70.22635984,32.09439082,83.33645762,-52.45024746,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,83.68788655,70.4138079,-72.38393137,58.9603916,13.12104248,-70.79497234,32.28486809,83.25270797,-53.91271726,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,34.0358439,83.60354835,-51.77068262,84.75602001,70.78657196,-70.7311365,59.60315753,13.58738091,-70.16130294,74.96639732,45.57071031,-71.81870272,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,34.73998642,83.71661722,-50.6727255,60.44461181,13.75106345,-69.19187236,85.28368622,70.97835512,-69.846052,75.62778225,45.79430188,-70.88437708,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,34.77109946,83.67677715,-50.53558858,60.30414782,13.87710533,-69.34189661,86.13161227,71.0486232,-68.86600352,76.03867176,45.78179951,-70.35012399,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.29216861,13.49798442,-71.58774228,34.0045296,83.22428143,-51.67917834,85.82989504,70.49584362,-69.65819809,76.35571886,45.30600851,-70.25761491,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,57.96444185,12.76310669,-71.7919241,33.82014678,82.63985285,-52.46350475,85.63091185,69.72662697,-70.39405386,76.36159578,44.6124596,-70.54528033,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,57.71235817,12.422013,-72.0040435,33.43770229,82.44173555,-53.20283558,85.11649642,69.44043133,-71.19061998,74.57939533,44.43384524,-73.19358605,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,57.45747833,12.35028042,-72.10400421,33.13537929,82.45802346,-53.40217137,84.21002958,69.41623667,-72.25584059,73.80215865,44.44318153,-73.99679756,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.12104402,12.46418232,-71.42600736,33.49860009,82.61023175,-53.05957635,84.70949728,69.56637903,-71.58908019,74.30323376,44.57032525,-73.42594444,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.73505115,12.42323826,-70.80917235,33.62337773,82.56567523,-53.1049164,84.25157882,69.60428766,-72.2986928,74.7291066,44.48059817,-72.97707359,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.17174825,12.45143002,-70.2941244,33.4098478,82.60351903,-53.421799,84.25604411,69.64974423,-72.29653694,74.97882134,44.51443451,-72.70958702,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,33.26713645,82.81385961,-53.21854563,59.37455476,12.67525684,-69.99373333,74.78235478,44.72551869,-72.83815959,84.12561271,69.87984013,-72.12635928,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,31.34015223,83.26059564,-55.05297567,60.28548313,12.91714105,-68.83017205,74.73670444,45.1949963,-72.50960096,83.26083702,70.26624365,-72.7693405,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,31.05352125,83.46441159,-54.60532201,59.9117778,13.20278017,-68.9399781,74.72187873,45.59154078,-72.06577691,82.26173624,70.5963414,-73.50412996,56.4302316,73.28598978,-59.1223238,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.95942946,13.5728315,-68.83633849,31.39660758,83.71012505,-53.82072808,75.44962176,45.90995794,-71.01248281,82.62837207,70.8615075,-72.72211905,56.76150702,73.61193308,-58.33501356,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,31.57304377,83.94712828,-53.33772156,60.29518968,13.77658386,-68.40273222,76.06596827,46.09404056,-70.16942706,83.04426053,71.19802509,-71.9330082,57.10708996,73.88315845,-57.57595517,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.85716376,14.33824374,-70.53400973,31.56104993,84.35575634,-52.99505753,83.49135028,71.55848687,-71.05991544,76.30869291,46.36554113,-69.78551635,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.37984588,14.72625585,-71.17573921,31.40665664,84.58103271,-52.78976261,83.82985452,71.91496858,-70.39805681,76.190567,46.80235449,-69.71623004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.10356445,14.41430071,-71.41955972,32.94769306,84.23682167,-51.51615795,75.72171014,46.42865471,-70.37306543,83.78344366,71.49027319,-70.69742551,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,57.70025554,14.16662374,-71.70235057,31.99711838,84.00614941,-52.70598947,83.43393613,71.22105319,-71.43493042,74.48685509,46.11347489,-71.73378459,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.5087872,14.14892507,-71.03870986,32.52831333,83.99081321,-52.45740514,74.90911117,46.05127356,-71.31250732,84.50111675,71.15647982,-70.36868874,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,33.1790466,83.99067118,-51.77020295,85.11434642,71.24560928,-69.69812098,75.47462391,46.20757715,-70.5530822,59.345784,14.20912122,-70.12446708,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,85.74404498,70.72296648,-69.21626581,33.30151938,83.71283107,-51.87806444,74.8032923,45.68559421,-71.50967353,58.28353722,13.93908371,-71.27176109,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,33.15890979,83.62694043,-51.81089874,85.44003165,70.82671182,-69.216535,58.31889879,14.0719842,-71.08320303,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,32.63198157,83.77556426,-51.93641854,84.9823583,71.16873361,-69.38733245,58.04317469,14.2865351,-71.31682669,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,32.98034591,84.49749754,-50.43276601,58.03264215,15.19413423,-71.09888364,72.69867021,46.61001899,-73.65197192,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,33.44832903,84.72807682,-49.51746935,58.56519024,15.41023464,-70.60747724,73.0533265,46.97284153,-73.09450037,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,33.79881368,84.907378,-48.91671188,58.7935854,15.54627695,-70.47813172,73.5269588,47.17259039,-72.56052745,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,33.91518065,84.79058746,-48.79931013,59.28580679,15.37733618,-69.81201726,74.8525843,47.10338285,-71.08837965,85.16793913,72.09557627,-68.26620673,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.25516185,15.57535109,-69.70407518,33.93465835,84.83777482,-48.56354013,75.04892008,47.27406805,-70.73384107,84.49413781,72.31032928,-69.12069297,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.18190781,15.71627909,-69.68287563,33.92296063,84.97761334,-48.37469649,74.98834835,47.43728111,-70.65483531,84.44796585,72.49949272,-69.01728011,54.21072639,75.83745575,-58.44874425,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.01752854,15.84986671,-69.91937594,34.20185064,84.95344272,-48.07434881,74.83739434,47.57717556,-70.86810793,84.68981798,72.61454281,-68.69653202,54.25863719,75.97135905,-58.34985948,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.16202393,15.77934888,-69.77010439,34.19429986,85.08164486,-47.97298412,75.14287306,47.63966511,-70.3962728,84.81700072,72.72924315,-68.38177061,56.72394491,76.11423254,-54.59472714,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.94107561,15.80157845,-69.97503156,34.42373894,85.08686409,-47.70846486,75.13849743,47.65700781,-70.36864953,84.80611985,72.72304892,-68.39700814,56.74564054,76.13964168,-54.53992406,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.14050123,15.95638218,-69.6777494,34.46862072,85.14423988,-47.58902611,74.74991689,47.764187,-70.7939244,85.01032509,72.89453384,-68.001091,56.75834206,76.23970709,-54.46316531,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,58.9850027,15.83695334,-69.84479272,34.33941442,85.00851675,-47.78585584,74.37489254,47.70588129,-71.22303422,56.6392007,76.17676864,-54.65315765,85.01746995,72.80859101,-67.98958285,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.05742765,15.77357571,-69.78945165,33.95166917,84.960903,-48.36836556,74.40425208,47.67618178,-71.22521141,56.67822447,75.99200455,-54.71875515,85.20996639,72.73668569,-67.77371386,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.04701423,15.71026359,-69.81193415,33.90923585,84.97069783,-48.44885398,74.18233801,47.60421505,-71.5211103,56.61107978,76.06321863,-54.81720898,85.17021276,72.7140238,-67.85935762,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.36171423,15.21668894,-69.3933151,34.1518714,84.55424534,-48.5495106,74.22996708,47.09653432,-71.613799,85.55884094,72.20261632,-67.66762463,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.60970967,15.03953427,-69.12499969,74.22913789,46.88713212,-71.72695278,85.54929123,72.18649627,-67.867923,34.17793296,84.26840677,-48.75931754,51.273992,75.52062082,-63.40277687,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.67289337,14.9206806,-69.05754026,73.48274083,46.7589414,-72.60730911,33.96989973,84.23283145,-49.10608056,85.37671745,72.06172842,-68.18128698,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.71767381,14.8900837,-69.06084707,73.38458489,46.61019264,-72.83533447,33.79241968,84.39435876,-49.38018877,85.44630086,71.97013248,-68.17711397,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.69865546,15.05013069,-69.09890465,73.39128695,46.8008343,-72.7793925,34.00470881,84.51468913,-49.1031146,85.29248316,72.07294357,-68.29115657,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.52197521,14.99080984,-69.33324565,73.00441396,46.7460477,-73.30832623,33.77932789,84.44151246,-49.49294245,84.91208474,72.01347206,-68.81362327,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,33.74923254,84.71954115,-49.28415545,59.28374027,15.28882774,-69.72449624,85.12616528,72.27905305,-68.27822479,73.17625098,47.15282644,-72.9483589,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,33.51655336,84.81582563,-49.53160395,59.11040929,15.41064709,-70.00674526,73.17393814,47.32658962,-72.8835191,84.97355815,72.34326065,-68.40143994,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.08944736,15.56036906,-70.03460902,33.26850999,84.89723803,-49.71628182,73.1564746,47.40608701,-72.87816819,84.76685013,72.49959847,-68.54945353,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.10560668,15.75417663,-70.07494064,32.8992315,85.04924242,-50.0802765,73.20816244,47.66644543,-72.76503236,84.82554464,72.71311951,-68.34388229,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.11677981,15.85447279,-70.03134617,32.91930453,85.1653515,-49.97835507,73.2583165,47.76285109,-72.67445992,84.90580646,72.75185244,-68.22477242,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,31.44273335,85.54389668,-51.25620216,59.05116031,16.22933083,-70.01950343,85.11077682,73.06817171,-67.66384278,73.44603423,48.07220776,-72.26134668,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.28565257,16.41063762,-69.86865584,31.51122603,85.79959696,-51.31003082,73.58746913,48.23676408,-72.12787553,85.27449246,73.1705854,-67.38139669,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.3838411,16.75561742,-69.6727988,31.91720832,86.01986412,-50.52757246,73.94226892,48.53679424,-71.56882132,85.98236457,73.37802318,-66.20577819,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.21332817,16.83047987,-69.54790194,32.54583099,86.01913781,-49.25883718,73.98288588,48.58146639,-71.22730004,86.02035438,73.45555855,-65.89866566,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,73.70529961,48.27670474,-71.61785319,59.03272591,16.57247534,-69.53313618,32.89111053,85.86336982,-48.82878415,85.76257667,73.20896366,-66.45280667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,74.04656288,48.52036766,-70.93439683,59.26590146,16.79784165,-69.19060941,32.95926266,85.98736254,-48.31144378,85.85171191,73.4806251,-65.96248465,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,74.11121738,49.17620751,-69.58419877,31.85522587,86.11834953,-47.81988334,60.06038117,17.16296883,-67.50052586,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.39610149,15.91677167,-68.9601875,73.69114775,47.64865437,-71.6391265,31.58486418,85.43194783,-50.84474386,84.43754103,72.62803046,-68.67173097,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,72.99304511,47.36135795,-72.68258491,31.09024719,85.29223598,-51.73862998,59.16189703,15.61184517,-69.17263457,83.95667867,72.32248104,-69.54089013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,73.08225764,47.12842015,-72.68592269,31.34907046,85.12887356,-51.5714785,59.03154201,15.39587627,-69.38823598,83.85040398,72.16085463,-69.7758701,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,73.28228095,48.27434543,-71.25066838,31.03354634,85.46282542,-49.79111882,60.05615808,16.21266958,-67.5908353,83.88725924,73.40749445,-67.91378812,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,73.719916,48.59299735,-70.58298065,31.208955,85.70293283,-49.23511172,60.23318358,16.53717484,-67.35207049,84.12731083,73.76956425,-67.27826866,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1,0,59.33229318,16.17683129,-68.90310763,72.90499231,47.96580197,-72.62699141,30.94960448,85.55318406,-51.29475847,83.77679728,72.9844476,-69.06628648,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
